id,pharmacyId,name,address,phone1,phone2,weekStart,weekEnd,sourceFile,importedAt
duty-00245,,AMEN,"Marché Adétikopé, près de l'Eglise Catholique Christ-Roi",90 88 55 88,97 18 02 02,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00246,,KOBOYO,"DAVIE, rte de la Nationale No 1 avant le péage de Davié en face de la Station Sanol",93 70 48 12,93 70 34 78,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00247,,DENIS,"AGOE Kové, Carrefour Kpogli",93 08 46 40,96 74 03 80,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00248,,ABRAHAM,AGOE - Logopé Kossigan,22 50 10 00,92 25 99 83,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00249,,EXCELLENCE,AGOE Démakpoé Voie CEDEAO,22 50 24 47,93 27 95 54,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00250,,VITAS,Située à Agoè Assiyéyé du côté ouest,22 25 63 43,,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00251,,GANFAT,AGOE DALIKO près du Carf EDEM (CAMP GP),22 55 08 15,70 22 15 15,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00252,,ZOPOMAHE,"ZOPOMAHE, sur la route Zossimé - Sanguera à côté de la salle des témoins de Jehovah",96 28 34 10,98 80 68 83,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00253,,EL-SALI,"Rte Lomé-Kpalimé, Aflao Apédokoè Gbomamé, à 50 m de la quaincaillerie MACO",97 53 44 44,70 12 44 44,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00254,,MAWULOM,Agoè Nyivé quartier Athiémé Carrefour kponsé,99 34 97 97,70 17 87 87,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00255,,A DIEU LA GLOIRE,"Marché de Légbassito, à côté de la Poste, sur le grand contournement",93 26 36 00,,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00256,,MAWUNYO,"AGOE-Sogbossito, route de Mission TOVE en face de la station OANDO",70 42 34 64,,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00257,,DE L'EDEN,"Route d'Aného, face Cité Baguida",70 42 13 98,,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00258,,AVEPOZO,AVEPOZO Be Kome à côté de la place publique 04 BP: 353 Lomé - Togo,22 27 04 86,93 01 73 51,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00259,,PRINCIPALE,Rte d’Aného Kpogan Yovo Kopé,90 82 67 67,99 98 66 66,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00260,,AJP-ABOLAVE,"Djablé,sur la route d'abolavé, non loin  de l'Institut Scolaire le Souverain",90 41 34 02,90 36 07 53,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00261,,HELENE,Aveta face au marché d' Aveta,96 98 15 15,92 66 09 08,2026-08-03T00:00:00.000Z,2026-08-10T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00262,,BOULEVARD,Bd. Du 13 Janv. Doulassamé,22 21 65 49,90 89 28 49,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00263,,HANOUKOPE,"Avenue de la Nouvelle Marche, Immeuble Radio Kanal FM",70 49 96 63,96 80 09 26,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00264,,CHÂTEAU-D'EAU,"Av. Augustino de Souza, près  du Château d’eau de BE",71 33 88 88,96 80 08 88,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00265,,OLIVIERS,"01, Rue du Rotary club international angle Bd Felix Houphët-Boigny 08 BP 8480 Lomé 08 TOGO",22 27 04 34,96 80 09 50,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00266,,KODJOVIAKOPE,Avenue Duisbourg,22 21 89 90,22 20 44 71,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00267,,AVE MARIA,Face ENSF (Ecole Nationale des Sages Femmes) près du CHU Tokoin,22 22 33 01,99 03 20 12,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00268,,AMITIE,72 Av. des Hydrocarbures (SOTED),22 21 74 47,70 25 62 57,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00269,,CAMPUS,ADEWI - Boulevard de la Kara à côté de UTB,96 80 08 85,93 38 08 84,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00270,,KLOKPE,Derrière la Foire Togo 2000,96 80 10 03,90 53 60 52,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00271,,PROVIDENCE,Bd. Jean Paul II,91 14 88 88,99 76 96 96,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00272,,UNIVERS-SANTE,"Bd. GNASSINGBE Eyadéma, Cité OUA face à l'entrée du CHU-CAMPUS",22 61 81 43,93 88 83 31,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00273,,AEROPORT,Rte de l’Aéroport SITO,22 26 21 22,96 51 59 74,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00274,,INTERNATIONALE,"Sise Marché de Hédzranawoé ""Assiyéyé"", Boulevard du Haho",22 26 89 94,71 00 09 09,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00275,,DES LILAS,"123HDN, 07 Route de Kégué Boulevard Jean Paul II prolongé",96 16 55 89,93 48 88 12,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00276,,UNION,"Bd Malfakassa, face crèmerie BAMUDAS - BE KPOTA",22 27 71 64,96 32 97 26,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00277,,LE PROGRES,"Grd contournement, face EPPL Universelle, non loin de la Gendarmerie d'AHADZI-Kpota",70 45 86 55,96 80 10 00,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00278,,ADIDOGOME,Face au camp 2ème RI d'Adidogomé,22 51 18 91,91 05 78 21,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00279,,SILOE,Carrefour Aflao Apédokoè Atigangomé,90 80 26 39,96 80 10 16,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00280,,ACTUELLE,Route de Ségbé; Quartier Sagbado - Adidogomé,90 61 46 44,96 80 09 95,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00281,,SEGBE,"Ségbé qt Zanvi, près de l'EPP et du CEG Ségbé",92 59 49 35,79 30 07 29,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00282,,WASTINE,"Adidogome logoté, à 400m du carrefour logoté sur la route menant au quartier Lankouvi",92 61 17 00,22 51 81 19,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.137Z
duty-00283,,DJIDJOLE,DJIDJOLE,22 25 65 12,93 93 99 27,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00284,,ST JOSEPH,Bretelle BE KLIKAME,22 25 74 65,96 80 09 65,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00285,,VIGUEUR,"Rue 267, AGBALEPEDOGAN, Kilimandjaro",22 51 63 30,70 44 81 96,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00286,,MILLENAIRE,"Face réserve de la gendarmerie d'Agoè-Nyivé, sur la route de 50m à 300m du côté Nord",70 21 31 97,,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00287,,DIEUDONNE,"AGOE-TELESSOU NON LOIN DE LA STATION 
CAP",70 44 84 59,79 98 33 33,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00288,,OSSAN,"Carrefour AVEDZI, face Ets LA LIMOUSINE",70 40 44 25,,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00289,,APOLLON,"Avédji, Face complexe scolaire Makafui - Non loin du carrefour des hirondelles",93 50 42 55,70 41 01 07,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00290,,YESHUA,"AGOE Vakpossito vers l'Ecole NDE, entre le CMS Mur et le CMS Maranatha",98 77 21 53,98 77 21 50,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00291,,CLEMENCE,"Rte de la Cour d'Appel, entre l'Agence CEET Agoè et l'Ecole privée La Source",70 19 35 35,70 21 26 26,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00292,,ST MICHEL,Située à Agoè-Nyivé entre la Brasserie BB et l'espace Télécom,22 51 70 22,70 43 30 43,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00293,,ST ESPRIT,"Sur la bretelle Agoè-Nyivé Kégué, Face au CEG Agoè-Est",70 40 29 06,,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00294,,TAKOE,Avant la station CAP ESSO de Zongo (côté opposé),91 55 18 04,96 80 09 77,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00295,,ZONGO,Togblékopé carrefour Hermann entre Orabank et la station Sanol Togblékopé,70 49 96 55,99 99 22 39,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00296,,ASSURANCE,"Adétikopé, National N°1, non loin du marché",93 08 76 76,96 82 76 76,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00297,,DIVINA GRACIA,Quartier Agoè-Fiovi Carrefour Bafana-Bafana,93 83 91 00,96 80 10 21,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00298,,LA BARAKA,"Agoè LOGOPE, non loin de l'ECOLE LA BRUYERE A PROXIMITE DU CAMP GP",90 17 49 28,70 41 44 13,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00299,,ALTA,AGOE Anonkui Route Mission Tové en face du Centre Culturel Loyola,22 25 94 47,70 08 46 46,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00300,,LA MAIN DE DIEU,AGOE ASSIYEYE non loin de l'église des Assemblées de Dieu (Temple Galilée),93 40 21 21,,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00301,,SANGUERA,Près du lycée Sanguera,70 42 80 80,99 90 89 72,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00302,,SAG'BIBA,AGOE-Nanegbe à côté de la station T-Oil,91 83 87 83,22 55 73 17,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00303,,LA SHEKINAH,AGOE-NYIVE Qt Atiomé carrefour Amadenta,93 33 92 05,96 40 17 17,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00304,,NELLY'S,"Klémé Agokpanou, non loin du château d'eau, sur la voie de Ségbé à Sanguéra",92 01 11 00,99 90 90 80,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00305,,OBSERVANCE,"SOGBOSSITO, en face de la station Total Energies à Côté du Camp BIR",22 50 48 60,70 74 22 22,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00306,,M'BA,"Agoè-Légbassito. Route de Mission Tové, 300 mètres après le marché de Légbassito",70 27 81 81,99 76 81 81,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00307,,TRIOMPHE,"Quartier Bokpokor,Route contournement,300m de carrefour kpala",93 25 80 36,91 00 11 91,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00308,,HYGEA,Face Lycée publique de Baguida sur la rte d'Afanoukopé,99 27 36 36,93 33 99 66,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00309,,VERSEAU,Près de la maison Bateau Baguida,90 01 90 29,92 05 23 49,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00310,,LUMEN,"DJAGBLE, En face de l’EPP (Plakomé)",70 41 68 36,,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00311,,SAINTE MARIE,"DJAGBLE, Non loin du marché d’Avéta (Adja Adoté-kopé)",92 85 97 94,22 60 46 97,2026-08-10T00:00:00.000Z,2026-08-17T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00312,,JEANNE D'ARC,Près de Marox-Renault-Star,22 22 08 01,90 86 40 51,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00313,,MATTHIA,"1048, Avenue de la Libération",22 21 29 64,96 80 10 07,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00314,,BEL AIR,PRES DE L'EEPT DE AFEGAME (PLAGE) ET DE SUPER RAMCO MARINA (ANCIEN GOYISCORE),22 21 03 21,96 80 08 75,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00315,,DES APÔTRES,"49, Bd Moboutou Sese Seko, Akodésséwa, non loin du Centre de Formation CAMA",70 45 38 05,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00316,,ECLAIR,"Rue Avenou, Bè Ahligo, dans le prolongement du Marché de Ahligo",96 80 09 06,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00317,,OCEANE,"Rue HOULATA, perpendiculaire rue de l'OCAM, face Hôtel de la PAIX",22 22 62 77,96 75 25 02,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00318,,EMMANUEL,"637, Av. Duisburg Face MIVIP Kodjoviakopé",22 21 30 98,90 09 94 03,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00319,,DE LA MAIRIE,"39, Avenue Nicolas Grunitzky Nyekonakpoe",22 21 26 39,91 03 21 21,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00320,,SOURCE DE VIE,Face Collège Protestant Tokoin Lomé,22 20 27 59,90 88 25 82,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00321,,ST KISITO,Bd. de la Kara près du Bar TAMTAM,22 21 99 63,96 80 09 64,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00322,,THERYA,"Petit contournement, à 500m de la Foire internationale Togo 2000",70 44 81 77,96 80 09 92,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00323,,ST PAUL,Bd. Jean Paul II,96 80 09 67,92 60 51 67,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00324,,LE JOURDAIN,"Boulevard Léopold Sédar SENGHOR, face au CEG Tokoin Wuiti",22 61 56 14,92 38 30 50,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00325,,HEDZRANAWE,Avenu du Grand Seminaire non loin de la banque Atlantique,96 80 09 27,92 51 34 38,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00326,,KOUESSAN,En face du stade de Kégué,96 80 10 01,90 50 48 12,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00327,,J-MIMSHAK,"Rue Tchamba 964, à 50m de la Base SATOM 01 BP : 1391 Hountigomé Lomé - Togo",96 44 31 08,22 61 30 70,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00328,,MAWULE,"54 Bd de l'OTI Rond Point Gakpoto, Bè-Kpota",70 45 91 86,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00329,,FIDELIA,"Bè-Kpota, Route d'Attiégou, près de l'hôtel ""LE REFERENTIEL""",22 71 95 95,96 80 09 18,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00330,,SARAH,"186 Bd MALFAKASSA , Face au centre de santé d'ADAKPAME 32 BP60",70 42 69 02,72 33 51 58,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00331,,ELI-BERACA,"Route d'Adidogomé, Immeuble SIKOVIC face bureau de poste",99 91 13 42,99 69 89 21,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00332,,LA REFERENCE,"Route de Kpalimé, Adidogomé Assiyéyé, à côté du bar Madiba",96 80 09 96,70 49 96 47,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00333,,BONTE,"Route de SEGBE, Wonyomé-Adidogomé en face de la station Sanol",22 50 74 31,96 80 09 00,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00334,,AZUR,"Apédokoè-Gbomamé, rte d'Atigangomé, Carrefour Obéna, près de l'eglise Pentécôte",90 49 44 56,98 89 80 09,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00335,,AURORE,"LANKOUVI, non-loin de l'école La divine providence",92 53 12 93,71 00 75 75,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00336,,JAHNAP,"A côté de l'EPP Gakli, Djidjolé-Gakli, immeuble Favo",22 51 22 86,96 80 09 29,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00337,,CONFIANCE,Face GTA,70 15 78 46,91 01 33 28,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00338,,LUMIERE,AGBALEPEDOGAN - Lossossime près du Rond Point de l'Œuf,70 43 15 49,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00339,,GROUPE C,Agbalépédogan face Clinique la VICTOIRE non loin de l'EPP Groupe C,99 98 20 87,92 33 49 76,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00340,,DES ORCHIDEES,"AGOE-TELESSOU, LEO 2000",93 43 10 49,99 01 03 74,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00341,,DE LA VICTOIRE,"Avédji Wessomé, sur le Bd Faure Gnassingbé (voie douane d'Adidogomé - Carf Limousine), après les rails.",70 45 74 92,99 11 35 35,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00342,,SOLIDARITE,"Rue Avédji Limousine, Près de l'UTB Totsi BP : 8919 Lomé - TOGO",22 50 37 07,96 80 09 76,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00343,,ARC-EN-CIEL,"Agoè-Télessou, Carrefour Margot 05 BP 670 lomé-TOGO",70 42 50 00,91 50 50 45,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00344,,SHALOM,"Agoè-Cacavéli, non loin de BKS. Sur Bd Faure GNASSINGBE",93 58 78 23,70 49 96 51,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00345,,AGOE-NYIVE,A côté de l’Eglise Catholique d’Agoè-Nyivé,22 25 83 38,91 61 02 62,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00346,,SALA HOUBEIDA,"Agoè Kelegougan (Koffi Panou, Carrefour O'queens)",91 91 15 35,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00347,,TCHEP'SON,Face Terminal du Sahel (Togblékopé),70 42 94 41,96 90 04 64,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00348,,LIDDY,"AGOE-DIKAME, Bernard Copé après la station CAP en face du Camp de tir",70 90 19 60,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00349,,EL NOUR,AGOE - Alinka non loin du CMS Togblekopé,97 79 93 74,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
